step,time,active_vehicles,mean_speed_network,total_queue_len,total_waiting_time_snapshot
2880,2881.0,309,6.389190811155478,115,1967.0
2890,2891.0,314,5.757992003368728,134,2583.0
2900,2901.0,314,5.979412393676417,137,3219.0
2910,2911.0,315,5.83358203311078,132,3469.0
2920,2921.0,314,6.279438297523891,129,3828.0
2930,2931.0,313,5.91960766344195,147,4575.0
2940,2941.0,308,5.633766234381186,135,5449.0
2950,2951.0,307,6.303628403189388,125,5925.0
2960,2961.0,309,6.108273207664481,139,6735.0
2970,2971.0,309,5.578210887157464,151,7749.0
2980,2981.0,313,5.14794244160501,159,8713.0
2990,2991.0,317,5.1718398501721055,160,9629.0
3000,3001.0,314,5.264512054663893,153,10402.0
3010,3011.0,313,5.329735961526401,162,11348.0
3020,3021.0,322,5.36759846419007,163,12393.0
3030,3031.0,322,5.532072955205275,152,13246.0
3040,3041.0,319,5.3688555965237805,159,14343.0
3050,3051.0,315,5.335754749958349,166,15529.0
3060,3061.0,314,4.725770366989668,172,16659.0
3070,3071.0,314,4.474694226239072,183,17694.0
3080,3081.0,313,4.412790499075385,184,19041.0
3090,3091.0,311,4.401880966483932,174,19968.0
3100,3101.0,312,4.6078245430630265,162,19833.0
3110,3111.0,308,4.977012419812219,163,20660.0
3120,3121.0,307,5.455771344098816,156,21502.0
3130,3131.0,309,5.407783091631705,158,21407.0
3140,3141.0,313,5.199752107643248,160,20755.0
3150,3151.0,311,5.663665445148625,141,15460.0
3160,3161.0,310,5.388171481539877,153,13006.0
3170,3171.0,317,5.26848967346052,153,11147.0
3180,3181.0,319,4.8685601116346415,171,11855.0
3190,3191.0,318,5.158511740294477,180,12827.0
3200,3201.0,320,5.092279050957904,159,12153.0
3210,3211.0,323,5.104794597585776,162,9230.0
3220,3221.0,322,5.393010449505186,152,7810.0
3230,3231.0,321,5.57866323517963,158,7275.0
3240,3241.0,321,5.265257506149992,163,7461.0
3250,3251.0,319,5.1447816934532264,152,8333.0
3260,3261.0,323,5.556471963452531,162,9369.0
3270,3271.0,324,5.33000278209895,175,10593.0
3280,3281.0,322,4.943632620872078,162,10336.0
3290,3291.0,323,4.850583431023979,176,10994.0
3300,3301.0,321,5.180353182672424,164,12063.0
3310,3311.0,323,5.204856497255904,168,13295.0
3320,3321.0,318,5.032626702470271,171,14224.0
3330,3331.0,322,4.94391784960988,178,15430.0
3340,3341.0,317,4.753862562465834,170,16522.0
3350,3351.0,316,4.696702535690115,181,17744.0
3360,3361.0,316,4.743653982430401,176,19009.0
3370,3371.0,318,5.073481841193596,164,19562.0
3380,3381.0,322,5.046159818753772,172,20822.0
3390,3391.0,328,5.123382879913829,178,22255.0
3400,3401.0,329,5.088805064343511,182,23450.0
3410,3411.0,328,4.299423839222895,177,23598.0
3420,3421.0,334,4.512231505115967,168,21236.0
3430,3431.0,333,4.943372751663939,177,22392.0
3440,3441.0,335,4.346075937133977,187,23537.0
3450,3451.0,334,5.059759683283488,157,19806.0
3460,3461.0,333,5.465654755594513,161,14178.0
3470,3471.0,329,5.355512879563551,164,11994.0
